regcap_amount,esdate,ipo_company,company_industry,company_type
500000.0,2006-05-18,null,F,有限责任公司（自然人投资或控股）
NULL,2000-04-14,null,F,个体
NULL,2015-12-16,null,H,个体
100000.0,2015-10-29,null,F,有限责任公司（自然人独资）
NULL,2004-11-23,null,F,个体
NULL,2017-10-12,null,F,个体
1000000.0,2016-01-21,null,L,有限责任公司（自然人投资或控股）
NULL,2014-05-21,null,F,个体
NULL,2014-05-05,null,O,个体
NULL,2005-11-04,null,H,个体
NULL,2013-07-05,null,H,个体
NULL,2016-11-30,null,F,个人独资企业
NULL,2005-08-25,null,F,有限责任公司分公司（自然人投资或控股）
500000.0,2010-11-18,null,F,有限责任公司（自然人投资或控股）
2000000.0,2015-09-23,null,F,有限责任公司（自然人独资）
1000000.0,2016-11-07,null,F,有限责任公司（自然人投资或控股）
10700000.0,2014-11-18,null,F,有限责任公司（自然人独资）
NULL,2013-11-06,null,F,个体
2000000.0,2016-02-16,null,I,有限责任公司（自然人投资或控股）
NULL,2006-04-03,null,O,个体
30000.0,2013-01-21,null,L,有限责任公司（自然人投资或控股）
NULL,2004-08-30,null,C,个体
NULL,2014-12-26,null,F,个体
26880000.0,2017-12-08,null,L,有限责任公司（自然人投资或控股）
NULL,2012-03-26,null,F,个体
NULL,2013-05-16,null,F,个体
2000000.0,2015-07-31,null,F,有限责任公司（自然人投资或控股）
NULL,2011-07-29,null,A,个体
100000.0,2017-02-22,null,F,有限责任公司（自然人独资）
8000000.0,2016-11-23,null,E,有限责任公司（自然人独资）
NULL,2017-01-11,null,F,个体
60000.0,2011-03-31,null,K,有限责任公司（自然人投资或控股）
500000.0,2014-05-23,null,F,有限责任公司（自然人投资或控股）
NULL,2014-05-04,null,F,个体
NULL,2009-11-20,null,H,个体
NULL,2016-06-24,null,H,个体
9000000.0,2016-07-25,null,K,有限责任公司（自然人投资或控股）
1000000.0,2016-04-25,null,F,有限责任公司（自然人独资）
5000000.0,2017-03-27,null,L,有限责任公司（自然人投资或控股）
3000000.0,2012-10-18,null,F,有限责任公司（自然人投资或控股）
10000000.0,2017-01-17,null,L,有限责任公司（自然人投资或控股）
NULL,2005-11-28,null,C,个体
NULL,2016-04-26,null,O,个体
NULL,2017-04-14,null,H,个体
NULL,2002-09-17,null,E,有限责任公司分公司（自然人投资或控股）
NULL,2015-09-28,null,N,个体
NULL,2008-02-29,null,F,个体
5000000.0,2016-07-06,null,C,有限责任公司（自然人独资）
NULL,2015-03-12,null,F,个体
NULL,2007-10-23,null,F,个体
NULL,2008-04-14,null,F,个体
NULL,2015-10-23,null,F,个体
NULL,2017-10-26,null,L,个体
NULL,2006-09-06,null,O,个体
30000000.0,2012-08-06,null,F,有限责任公司（自然人投资或控股）
10000000.0,2017-07-06,null,L,有限责任公司（自然人投资或控股）
500000.0,2015-03-19,null,F,有限责任公司（自然人独资）
9000000.0,2015-08-10,null,F,有限责任公司（自然人投资或控股）
NULL,2015-10-14,null,F,个体
500000.0,2013-03-07,null,F,有限责任公司（自然人投资或控股）
NULL,2017-08-31,null,F,个体
NULL,2017-03-31,null,H,个体
NULL,2017-12-21,null,F,个体工商户
NULL,2007-05-17,null,L,有限责任公司分公司（自然人投资或控股）
NULL,2015-01-08,null,H,个体
10000000.0,2017-11-03,null,E,有限责任公司（自然人投资或控股）
NULL,2005-12-13,null,F,个体
100000.0,2016-05-23,null,A,有限责任公司（自然人独资）
NULL,2014-10-16,null,F,个体
10000000.0,2017-04-12,null,E,有限责任公司（自然人投资或控股）
3000000.0,2014-01-15,null,L,有限责任公司（自然人投资或控股）
NULL,2011-09-22,null,F,个体
100000.0,2017-05-31,null,M,有限责任公司（自然人独资）
NULL,2005-01-26,null,F,个体
2000000.0,2016-12-20,null,F,有限责任公司（自然人投资或控股）
NULL,2011-03-28,null,F,个体
NULL,2006-05-19,null,F,个体
1000000.0,2002-06-19,null,L,有限责任公司（自然人投资或控股）
10000000.0,2015-12-09,null,F,有限责任公司（自然人投资或控股）
NULL,2010-12-03,null,F,个体
NULL,2015-09-15,null,F,个体
NULL,2015-08-20,null,F,个体
NULL,2017-08-24,null,H,个体
1000000.0,2015-05-14,null,I,有限责任公司（自然人独资）
NULL,2015-08-20,null,F,个体
200000.0,2016-01-05,null,L,有限责任公司（自然人投资或控股）
100000.0,2013-01-29,null,L,有限责任公司（自然人投资或控股）
18000000.0,2013-09-22,null,L,有限责任公司（自然人投资或控股）
1000000.0,2013-11-15,null,L,有限责任公司（自然人投资或控股）
500000.0,2015-01-16,null,F,有限责任公司（自然人独资）
NULL,2011-12-07,null,H,个体
NULL,2013-03-04,null,F,个体
NULL,2015-08-13,null,F,个体
2000000.0,2014-06-05,null,F,有限责任公司（自然人投资或控股）
NULL,2016-04-28,null,R,个体
NULL,2012-07-04,null,F,个体
10000000.0,2017-12-20,null,H,有限责任公司（自然人投资或控股）
1680000.0,2017-03-23,null,F,有限责任公司（自然人投资或控股）
NULL,2011-01-13,null,E,其他有限责任公司分公司
NULL,2012-04-09,null,F,个体
NULL,2016-04-06,null,Q,个体
120000000.0,1992-12-21,null,E,有限责任公司（自然人投资或控股）
2600000.0,2016-05-13,null,E,有限责任公司（自然人独资）
100000000.0,2005-01-24,null,F,有限责任公司（自然人投资或控股）
NULL,2015-10-10,null,L,个体
1000000.0,2017-01-05,null,I,其他有限责任公司
NULL,2016-01-11,null,F,个体
2000000.0,2014-12-19,null,I,有限责任公司（自然人投资或控股）
1000000.0,2012-12-03,null,F,有限责任公司（自然人投资或控股）
1000000.0,2015-05-04,null,F,有限责任公司（自然人投资或控股）
NULL,2016-08-22,null,F,个体
NULL,2005-08-12,null,H,有限责任公司分公司（自然人投资或控股）
NULL,2005-09-12,null,F,个体
NULL,2015-04-01,null,F,个体
NULL,2008-12-05,null,A,集体分支机构（非法人）
NULL,2012-05-14,null,R,个体
500000.0,2017-10-17,null,L,有限责任公司（自然人投资或控股）
NULL,2017-08-18,null,F,个体
5000000.0,2015-03-25,null,I,有限责任公司（自然人独资）
NULL,2001-10-25,null,C,个体
NULL,2013-01-23,null,F,个体
NULL,2013-03-06,null,F,个体
NULL,2013-11-19,null,F,个体
200000.0,2015-06-16,null,L,有限责任公司（自然人投资或控股）
1000000.0,2017-04-13,null,L,有限责任公司（自然人投资或控股）
30000000.0,2011-10-17,null,F,有限责任公司（自然人投资或控股）
NULL,2016-12-15,null,A,个体
NULL,2014-08-05,null,F,个体
NULL,2017-06-22,null,F,个体
100000.0,2007-09-29,null,F,有限责任公司（自然人投资或控股）
NULL,2013-09-13,null,F,个体
NULL,2013-07-26,null,F,个体
2000000.0,2015-08-27,null,F,有限责任公司（自然人投资或控股）
NULL,2017-01-11,null,F,个体
3000000.0,2017-10-25,null,K,有限责任公司（自然人投资或控股）
500000.0,2017-06-20,null,L,有限责任公司（自然人投资或控股）
NULL,2015-03-17,null,C,个体
30000.0,2013-09-03,null,L,有限责任公司（自然人投资或控股）
NULL,2005-11-29,null,O,个体
NULL,2014-12-02,null,Q,个体
500000.0,2012-08-21,null,I,有限责任公司（自然人投资或控股）
NULL,2015-04-28,null,F,个体
3000000.0,2017-12-06,null,F,有限责任公司（自然人独资）
500000.0,2012-03-12,null,F,有限责任公司（自然人投资或控股）
NULL,2016-11-21,null,F,个体
2000000.0,2014-07-10,null,F,有限责任公司（自然人投资或控股）
NULL,2017-05-24,null,F,个体
5000000.0,2011-08-17,null,C,有限责任公司（自然人投资或控股）
NULL,2017-10-20,null,F,个体
NULL,2013-05-13,null,R,个体
1500000.0,2014-11-25,null,E,有限责任公司（自然人投资或控股）
NULL,2014-09-15,null,F,个体
100000.0,2017-03-07,null,L,有限责任公司（自然人投资或控股）
2000000.0,2014-03-19,null,F,有限责任公司（自然人投资或控股）
NULL,2016-06-27,null,H,个体
NULL,2004-11-17,null,F,个体
1000000.0,2008-01-15,null,F,有限责任公司（自然人投资或控股）
NULL,2005-04-13,null,O,个体
300000.0,2018-01-15,null,F,有限责任公司（自然人独资）
NULL,2016-11-24,null,O,个体
500000.0,2010-01-04,null,L,有限责任公司（自然人投资或控股）
1000000.0,2012-05-28,null,F,有限责任公司（自然人独资）
2000000.0,2013-09-11,null,L,有限责任公司（自然人投资或控股）
NULL,2012-02-20,null,O,个体
NULL,2017-12-15,null,H,个体工商户
NULL,2013-08-19,null,F,个体
NULL,2007-06-08,null,L,个体工商户
NULL,2008-08-13,null,F,个体
5000000.0,2016-03-29,null,C,有限责任公司（自然人投资或控股）
NULL,2006-08-21,null,I,个体
NULL,2010-09-09,null,F,个体
10000000.0,2014-12-01,null,L,有限责任公司（自然人投资或控股）
NULL,2011-05-25,null,A,个体
NULL,2004-08-31,null,F,个体
NULL,2005-06-28,null,F,个体
5000000.0,2015-09-25,null,F,有限责任公司（自然人投资或控股）
NULL,2009-09-01,null,H,个体
NULL,2013-01-06,null,F,个体
1000000.0,2007-09-11,null,I,有限责任公司（自然人投资或控股）
20000000.0,2016-01-18,null,F,有限责任公司（自然人投资或控股）
NULL,2012-07-06,null,F,个体
10000000.0,2015-11-02,null,F,有限责任公司（自然人投资或控股）
1000000.0,2013-05-20,null,E,有限责任公司（自然人投资或控股）
NULL,2006-04-26,null,O,个体
10000000.0,2015-08-26,null,L,有限责任公司（自然人独资）
500000.0,2010-07-01,null,F,有限责任公司（自然人投资或控股）
NULL,2015-03-25,null,F,有限责任公司分公司（自然人独资）
NULL,2013-10-24,null,F,个体
NULL,2013-09-30,null,F,个体
NULL,2017-03-29,null,C,个体
NULL,2012-04-06,null,F,个体
NULL,2000-01-11,null,F,个体工商户
NULL,2005-07-11,null,I,个体
NULL,2016-01-20,null,H,个体
NULL,2015-08-19,null,F,个体
3000000.0,2014-09-22,null,I,有限责任公司（自然人投资或控股）
5000000.0,2011-04-08,null,F,有限责任公司（自然人投资或控股）
2000000.0,2012-09-04,null,F,有限责任公司（自然人投资或控股）
500000.0,2011-05-26,null,K,有限责任公司（自然人投资或控股）
NULL,2010-06-28,null,F,个体
NULL,2015-07-22,null,F,个体
5000000.0,2016-12-20,null,E,有限责任公司（自然人投资或控股）
NULL,2011-06-15,null,F,个体
NULL,2006-07-04,null,F,个体
NULL,2012-10-31,null,F,个体
5000000.0,2015-07-14,null,E,有限责任公司（自然人投资或控股）
6000000.0,2013-08-29,null,M,有限责任公司（自然人投资或控股）
NULL,2008-05-16,null,F,个体
NULL,2014-05-08,null,O,个体
NULL,2017-12-15,null,H,个体工商户
500000.0,2012-01-09,null,L,有限责任公司（自然人投资或控股）
NULL,2008-02-29,null,C,集体经营单位（非法人）
8000000.0,2012-03-20,null,I,有限责任公司（自然人投资或控股）
30000.0,1986-07-07,null,H,集体所有制
NULL,2006-05-12,null,H,个体
5000000.0,2016-04-25,null,E,有限责任公司（自然人投资或控股）
NULL,2016-07-27,null,H,个体
NULL,2008-05-19,null,I,个人独资企业
NULL,2012-04-11,null,F,个体
NULL,2010-04-16,null,F,个体
NULL,2013-08-02,null,F,个体
NULL,2006-08-28,null,F,个体
1000000.0,2017-04-18,null,E,有限责任公司（自然人独资）
NULL,2016-01-11,null,F,个体
NULL,2009-06-09,null,F,个体
NULL,2003-04-03,null,F,个体
1000000.0,2016-03-04,null,F,有限责任公司（自然人投资或控股）
5000000.0,2017-05-03,null,M,有限责任公司（自然人投资或控股）
10000000.0,2015-10-12,null,F,有限责任公司（自然人投资或控股）
NULL,2010-06-01,null,L,个体
500000.0,2011-06-20,null,R,有限责任公司（自然人投资或控股）
NULL,2015-03-30,null,F,个体
1000000.0,2014-03-10,null,L,有限责任公司（自然人投资或控股）
NULL,2001-08-24,null,F,个体
NULL,2017-10-16,null,F,个体
100000.0,2007-08-29,null,K,有限责任公司（自然人投资或控股）
50000.0,2012-08-23,null,L,有限责任公司（自然人投资或控股）
2000000.0,2012-11-27,null,I,有限责任公司（自然人投资或控股）
NULL,2014-01-16,null,F,个体
2400000.0,2017-07-17,null,F,有限责任公司（自然人独资）
NULL,2010-10-27,null,F,个体
NULL,2011-12-13,null,F,个体
NULL,2010-07-02,null,F,个体
500000.0,2013-02-06,null,F,有限责任公司（自然人投资或控股）
NULL,2014-10-21,null,F,个体
2000000.0,2013-10-12,null,E,有限责任公司（自然人投资或控股）
NULL,2006-07-19,null,O,个体
2000000.0,2010-12-17,null,I,有限责任公司（自然人投资或控股）
NULL,2015-04-02,null,F,个体
NULL,2000-02-21,null,H,个体
2000000.0,2014-06-17,null,I,有限责任公司（自然人投资或控股）
500000.0,2017-08-08,null,L,有限责任公司（自然人独资）
NULL,2016-11-10,null,F,个体
1000000.0,2013-11-19,null,L,有限责任公司（自然人投资或控股）
NULL,2006-01-09,null,F,个体
NULL,2014-11-07,null,F,个体
20800000.0,2016-07-01,null,F,有限责任公司（自然人投资或控股）
NULL,2004-06-15,null,F,有限责任公司分公司（自然人投资或控股）
2000000.0,2013-12-12,null,L,有限责任公司（自然人投资或控股）
NULL,2011-06-09,null,F,个体
NULL,2017-08-14,null,F,个体
1000000.0,2013-06-24,null,F,有限责任公司（自然人投资或控股）
NULL,2011-12-21,null,F,个体
NULL,2016-04-13,null,H,个体
NULL,2007-09-03,null,E,个体
NULL,2009-09-04,null,F,个体工商户
5000000.0,2012-03-05,null,I,有限责任公司（自然人独资）
800000.0,2016-09-26,null,L,有限责任公司（自然人投资或控股）
NULL,2006-12-15,null,C,个体
NULL,2015-07-09,null,Q,个体
NULL,2013-12-03,null,F,个体
NULL,2015-03-30,null,L,个体
NULL,2013-12-13,null,F,个体
5000000.0,2001-01-15,null,N,有限责任公司（自然人投资或控股）
NULL,2016-01-08,null,F,个体
NULL,2012-11-26,null,F,个体
20000.0,2016-06-29,null,L,有限责任公司（自然人独资）
NULL,2006-10-20,null,F,个体工商户
NULL,2004-08-25,null,F,个体
NULL,2010-03-04,null,F,个体
10000000.0,2016-01-11,null,E,有限责任公司（自然人投资或控股）
NULL,2017-10-18,null,F,个体
50000.0,2012-09-05,null,L,有限责任公司（自然人投资或控股）
NULL,2008-07-07,null,F,个体
NULL,2004-12-24,null,I,个人独资企业
30000.0,2014-05-30,null,L,有限责任公司（自然人独资）
3000000.0,2016-01-19,null,L,有限责任公司（自然人独资）
NULL,2010-04-08,null,E,有限责任公司分公司（国有独资）
NULL,2012-04-27,null,F,个体
NULL,2013-11-01,null,F,个体
NULL,2008-11-24,null,C,个体
1000000.0,2011-06-15,null,L,有限责任公司（自然人投资或控股）
800000.0,2009-09-15,null,H,有限责任公司（自然人投资或控股）
1000000.0,2006-11-16,null,I,有限责任公司（自然人投资或控股）
2000000.0,2017-04-07,null,L,有限责任公司（自然人投资或控股）
1000000.0,2014-06-24,null,I,有限责任公司（自然人投资或控股）
NULL,2007-07-23,null,F,个体
NULL,2016-08-31,null,F,个体
NULL,2009-04-10,null,F,个体
3000000.0,2017-06-24,null,M,有限责任公司（自然人投资或控股）
NULL,2016-04-11,null,F,个体
1000000.0,2015-09-23,null,F,有限责任公司（自然人投资或控股）
NULL,2005-05-09,null,C,个体
NULL,2017-10-20,null,H,个体
1000000.0,2017-08-08,null,L,有限责任公司（自然人独资）
NULL,2008-09-08,null,F,个体
1000000.0,2014-08-13,null,R,有限责任公司（自然人独资）
NULL,2007-07-11,null,O,个体
1000000.0,2007-09-17,null,L,有限责任公司（自然人投资或控股）
NULL,2017-11-24,null,F,个体
NULL,2017-09-20,null,F,个体
500000.0,2013-12-19,null,F,有限责任公司（自然人独资）
NULL,2015-07-28,null,E,有限责任公司分公司（国有独资）
NULL,2017-05-25,null,O,个体
NULL,2014-05-30,null,F,个体
1000000.0,2009-03-16,null,L,其他有限责任公司
NULL,2016-06-02,null,O,个体
NULL,2017-06-08,null,H,个体
500000.0,2003-10-28,null,F,其他有限责任公司
NULL,2008-05-06,null,F,个体
NULL,2015-11-26,null,A,个体
2000000.0,2017-01-23,null,L,有限责任公司（自然人投资或控股）
1000000.0,2015-12-15,null,F,有限责任公司（自然人投资或控股）
NULL,2017-10-11,null,H,个体
NULL,2015-05-12,null,O,个体
5000000.0,2006-06-30,null,O,有限责任公司（自然人独资）
33000000.0,2017-04-13,null,E,有限责任公司（非自然人投资或控股的法人独资）
NULL,2009-04-21,null,F,有限责任公司分公司（自然人投资或控股）
5000000.0,2014-04-08,null,F,有限责任公司（自然人投资或控股）
NULL,2013-10-10,null,L,个体
NULL,2017-01-11,null,F,个体
NULL,2008-02-26,null,H,个体
NULL,2007-10-15,null,C,个体
NULL,2013-10-22,null,F,个体
NULL,2015-01-15,null,F,个体
500000.0,2017-11-13,null,F,有限责任公司（自然人投资或控股）
NULL,2018-01-24,null,F,个体工商户
